slot_uid,slot,block_number,header_start_ms_into_slot,payload_start_ms_into_slot,block_hash,is_proxy_win,is_winning_bid_highest,el_reward_increase_eth,el_reward_increase_wei,onchain_bid_value,onchain_bid_delivered_relay,second_highest_bid_value,second_higher_bid_delivered_relay,is_payload_received,el_reward_increase_percentage,el_reward_increase_percent_precise,equal_to_proxy_bidders,is_equal_to_proxy_bid,fee_per_block
be9f3e25-f500-4208-b685-53d7baf56399,11809385,22589638,327,1983,0x22046d38f17a45467a6b5f6ce36ebb0c4fad247c0c9daa2059e2c55492bf527b,true,true,0.002402750224083198,0x88949e19728fe,0.036960164204403012,relay-proxy.blxrbdn.com,0.034557413980319814,relay.ultrasound.money,true,7,6.500918693962301376,,false,0.000000000000000000
f3406bfa-21c6-4aee-990b-805dfb35f9ae,11672261,,336,1898,0x9be69d5d4c849a1ce405abf68900883c156f70b2a7e4246bc89c764d29c0169f,false,false,0.000000000000000000,0x0,0.000000000000000000,,0.000000000000000000,,false,0,0.000000000000000000,,false,0.000000000000000000
8894dd0a-58fd-4e57-aad2-5e50b76f73c2,11759699,22540364,132,5494,0x554d5ecb9f0ade2ccad9e37c2fb46066cd3a7ae4e514b6243e791c8869fadb92,true,true,0.000634615548672119,0x2412df258f877,0.024684592299618221,relay-proxy.blxrbdn.com,0.024049976750946101,relay.ultrasound.money,true,3,2.570897428522385564,,false,0.000000000000000000
02217fa1-c4cc-4435-90ea-d2f768d5197a,11647310,22429387,138,5482,0x287196bfb0b3fbf280cc3d7f4e36f66d0f2c64456dfe99e4de6b4dd25a7e0143,true,true,0.000000317426870368,0x49e81da860,0.007853195830901131,relay-proxy.blxrbdn.com,0.007852878404030763,relay.ultrasound.money,true,0,0.004042008848417683,,false,0.000000000000000000
265ce2db-ed86-438c-837a-d79b76ae22ef,11771336,22551902,842,1915,0x0d5fcdd2a50e8ce3ebbf83a5d63f04cfc711c77abf4d9b8cf8602044ee8a806d,false,true,0.000000000000000000,0x0,0.015066263196608514,relay.ultrasound.money,0.000000000000000000,,true,0,0.000000000000000000,"\""https://relay.ultrasound.money/eth/v1/builder/header/11771336/0x63a10e1aa4658a91bea9dc2b60e92abc5e9942311e2851be5ac60314cca7680a/0x8de730e65eec99dd2ff4ddeb9380ccde8d1a546954c49a3ee073cedc0b81b0225a5bbd441e2fafe78a65ce3af30bbf05\",true,0.000000000000000000
19fea187-281b-4190-afba-232fd3fc7a0b,11699313,22480589,141,5554,0xf212e7363a235b1dce322f2127f6b3f01deea86dd0d946991767f9ab63d71370,false,true,0.000000000000000000,0x0,0.014350268572763751,relay.ultrasound.money,0.000000000000000000,,true,0,0.000000000000000000,"\""https://relay.ultrasound.money/eth/v1/builder/header/11699313/0x1b548664e5b135c963c18490232c0aa80b2ad76937ddd4652ecba37bfd25bb0f/0x8725a09abec4cae56001cb16a99843834d21bb8477f1f79bb69e2eb1d400ae8b814e37d6a222a3a8ca6b18764fb71a17\",true,0.000000000000000000
2c545098-06a6-4037-8373-b73cd3b9f8d0,11655796,,391,1804,0xe2b2cd1f6ecf4573baabbb3fb86fd7e53d92ef580b180b3dbc242a048867d653,false,false,0.000000000000000000,0x0,0.000000000000000000,,0.000000000000000000,,false,0,0.000000000000000000,,false,0.000000000000000000
454cef1d-6410-4bb3-ace3-547c351abd38,11666460,22448180,313,1714,0x0e16470368afafaf809fb074269943fe7a9badf12f4261a2c14582536b9f6b41,true,true,0.000262806556075037,0xef056b6b641d,0.028527107301428961,relay-proxy.blxrbdn.com,0.028264300745353924,relay.ultrasound.money,true,1,0.921252033366429801,,false,0.000000000000000000
4de1eee6-b970-4e02-a124-14212eb5e024,11800863,,282,1673,0x82799e1e46a87833c986c2402f197c3a51bc358a7da4d7e732392c1d94bce335,false,false,0.000000000000000000,0x0,0.000000000000000000,,0.000000000000000000,,false,0,0.000000000000000000,,false,0.000000000000000000
5442f90f-de2a-45ae-90f7-503e36c5f1a2,11803396,,307,2128,0x59bfc073a463c8030759e543b1f5b0b6969dbf1bf996a1cbcba879cc386f855b,false,false,0.000000000000000000,0x0,0.000000000000000000,,0.000000000000000000,,false,0,0.000000000000000000,,false,0.000000000000000000
871b317b-08b4-4b5e-a51c-2245c4300ee4,11817924,,225,5514,0x68dce2c75607797145651a474536f525db68f9672b9816d6dace5b3fbb8e68ad,false,false,0.000000000000000000,0x0,0.000000000000000000,,0.000000000000000000,,true,0,0.000000000000000000,,false,0.000000000000000000
fe0b6dce-e6f4-433f-bd79-c390f470e15a,11651700,,159,5345,0x35d3f8145af04bd2cdf1a818a89f6634d8900c8c4a502be8c0f3519028f01975,false,false,0.000000000000000000,0x0,0.000000000000000000,,0.000000000000000000,,true,0,0.000000000000000000,,false,0.000000000000000000
84f73972-2777-41ba-8dab-ad6c68135a37,11655872,22437767,196,5740,0x3934c6830e246d04ce651cebac39ca98ddb3581a58591b87b7a990518d8d14bb,false,true,0.000000000000000000,0x0,0.023783447415381041,relay.ultrasound.money,0.000000000000000000,,true,0,0.000000000000000000,"\""https://relay.ultrasound.money/eth/v1/builder/header/11655872/0xa9d0e53a17f7a5848a1b39bc052cf8cc25f09a451e75b8ba2f346423643f5775/0xb5664234055716bfd1ff36417c88ba495569b57e555d9b9208c4c1461a01a0428520f47b59e89cc8cb5f970d59fe45a3\",true,0.000000000000000000
e4de31ae-0438-41ec-b10b-0b5f86f62299,11724038,,427,1949,0xae892b665fb2ee0ed6afb7508287a6e95c662f771410de833a8bb635d8c937e3,false,false,0.000000000000000000,0x0,0.000000000000000000,,0.000000000000000000,,false,0,0.000000000000000000,,false,0.000000000000000000
494f0329-f877-4bc4-b461-bd344df59056,11807167,,319,1954,0x81321ffe4f5ca0cbcafcd36c1392375112f0e063167e608fbb9748eb72710faa,false,false,0.000000000000000000,0x0,0.000000000000000000,,0.000000000000000000,,false,0,0.000000000000000000,,false,0.000000000000000000
bc7a15d3-0621-4057-9a88-91913138d767,11822417,,284,9817,0xa32c261c07eb01fa5488cc2803be043a04cf9f455bd0a10ffd1dd5244d939e79,false,false,0.000000000000000000,0x0,0.000000000000000000,,0.000000000000000000,,false,0,0.000000000000000000,,false,0.000000000000000000
